e47f49d7-eee7-4ad8-b17b-4841805ac3a52026-02-09 19:46:56,672 - license_client - INFO - Загружен сохраненный HWID: CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:08:58,994 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:08:59,131 - license_client - INFO - Лицензия сохранена
2026-02-10 04:08:59,153 - license_client - INFO - Лицензия действительна
2026-02-10 04:08:59,157 - license_client - INFO - Лицензия сохранена
2026-02-10 04:09:59,164 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:09:59,297 - license_client - INFO - Лицензия сохранена
2026-02-10 04:09:59,307 - license_client - INFO - Лицензия действительна
2026-02-10 04:09:59,315 - license_client - INFO - Лицензия сохранена
2026-02-10 04:10:59,323 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:10:59,475 - license_client - INFO - Лицензия сохранена
2026-02-10 04:10:59,483 - license_client - INFO - Лицензия действительна
2026-02-10 04:10:59,492 - license_client - INFO - Лицензия сохранена
2026-02-10 04:11:59,496 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:11:59,653 - license_client - INFO - Лицензия сохранена
2026-02-10 04:11:59,656 - license_client - INFO - Лицензия действительна
2026-02-10 04:11:59,664 - license_client - INFO - Лицензия сохранена
2026-02-10 04:12:59,675 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:12:59,802 - license_client - INFO - Лицензия сохранена
2026-02-10 04:12:59,806 - license_client - INFO - Лицензия действительна
2026-02-10 04:12:59,813 - license_client - INFO - Лицензия сохранена
2026-02-10 04:13:59,836 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:14:00,020 - license_client - INFO - Лицензия сохранена
2026-02-10 04:14:00,038 - license_client - INFO - Лицензия действительна
2026-02-10 04:14:00,044 - license_client - INFO - Лицензия сохранена
2026-02-10 04:15:00,054 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:15:00,183 - license_client - INFO - Лицензия сохранена
2026-02-10 04:15:00,187 - license_client - INFO - Лицензия действительна
2026-02-10 04:15:00,195 - license_client - INFO - Лицензия сохранена
2026-02-10 04:16:00,205 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:16:00,350 - license_client - INFO - Лицензия сохранена
2026-02-10 04:16:00,354 - license_client - INFO - Лицензия действительна
2026-02-10 04:16:00,362 - license_client - INFO - Лицензия сохранена
2026-02-10 04:17:00,373 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:17:00,490 - license_client - INFO - Лицензия сохранена
2026-02-10 04:17:00,492 - license_client - INFO - Лицензия действительна
2026-02-10 04:17:00,502 - license_client - INFO - Лицензия сохранена
2026-02-10 04:18:00,516 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:18:00,642 - license_client - INFO - Лицензия сохранена
2026-02-10 04:18:00,653 - license_client - INFO - Лицензия действительна
2026-02-10 04:18:00,662 - license_client - INFO - Лицензия сохранена
2026-02-10 04:19:00,673 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:19:00,854 - license_client - INFO - Лицензия сохранена
2026-02-10 04:19:00,858 - license_client - INFO - Лицензия действительна
2026-02-10 04:19:00,869 - license_client - INFO - Лицензия сохранена
2026-02-10 04:20:00,888 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:20:01,048 - license_client - INFO - Лицензия сохранена
2026-02-10 04:20:01,063 - license_client - INFO - Лицензия действительна
2026-02-10 04:20:01,072 - license_client - INFO - Лицензия сохранена
2026-02-10 04:21:01,082 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:21:01,226 - license_client - INFO - Лицензия сохранена
2026-02-10 04:21:01,231 - license_client - INFO - Лицензия действительна
2026-02-10 04:21:01,242 - license_client - INFO - Лицензия сохранена
2026-02-10 04:22:01,250 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:22:01,436 - license_client - INFO - Лицензия сохранена
2026-02-10 04:22:01,439 - license_client - INFO - Лицензия действительна
2026-02-10 04:22:01,445 - license_client - INFO - Лицензия сохранена
2026-02-10 04:23:01,452 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:23:01,569 - license_client - INFO - Лицензия сохранена
2026-02-10 04:23:01,575 - license_client - INFO - Лицензия действительна
2026-02-10 04:23:01,580 - license_client - INFO - Лицензия сохранена
2026-02-10 04:24:01,598 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:24:01,722 - license_client - INFO - Лицензия сохранена
2026-02-10 04:24:01,731 - license_client - INFO - Лицензия действительна
2026-02-10 04:24:01,739 - license_client - INFO - Лицензия сохранена
2026-02-10 04:25:01,757 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:25:01,970 - license_client - INFO - Лицензия сохранена
2026-02-10 04:25:01,972 - license_client - INFO - Лицензия действительна
2026-02-10 04:25:01,984 - license_client - INFO - Лицензия сохранена
2026-02-10 04:26:01,993 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:26:02,146 - license_client - INFO - Лицензия сохранена
2026-02-10 04:26:02,153 - license_client - INFO - Лицензия действительна
2026-02-10 04:26:02,161 - license_client - INFO - Лицензия сохранена
2026-02-10 04:27:02,180 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:27:02,323 - license_client - INFO - Лицензия сохранена
2026-02-10 04:27:02,326 - license_client - INFO - Лицензия действительна
2026-02-10 04:27:02,334 - license_client - INFO - Лицензия сохранена
2026-02-10 04:28:02,339 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:28:02,514 - license_client - INFO - Лицензия сохранена
2026-02-10 04:28:02,517 - license_client - INFO - Лицензия действительна
2026-02-10 04:28:02,523 - license_client - INFO - Лицензия сохранена
2026-02-10 04:29:02,543 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:29:02,713 - license_client - INFO - Лицензия сохранена
2026-02-10 04:29:02,720 - license_client - INFO - Лицензия действительна
2026-02-10 04:29:02,727 - license_client - INFO - Лицензия сохранена
2026-02-10 04:30:02,741 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:30:02,870 - license_client - INFO - Лицензия сохранена
2026-02-10 04:30:02,876 - license_client - INFO - Лицензия действительна
2026-02-10 04:30:02,887 - license_client - INFO - Лицензия сохранена
2026-02-10 04:31:02,902 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:31:03,013 - license_client - INFO - Лицензия сохранена
2026-02-10 04:31:03,033 - license_client - INFO - Лицензия действительна
2026-02-10 04:31:03,041 - license_client - INFO - Лицензия сохранена
2026-02-10 04:32:03,055 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:32:03,203 - license_client - INFO - Лицензия сохранена
2026-02-10 04:32:03,206 - license_client - INFO - Лицензия действительна
2026-02-10 04:32:03,213 - license_client - INFO - Лицензия сохранена
2026-02-10 04:33:03,224 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:33:03,346 - license_client - INFO - Лицензия сохранена
2026-02-10 04:33:03,373 - license_client - INFO - Лицензия действительна
2026-02-10 04:33:03,378 - license_client - INFO - Лицензия сохранена
2026-02-10 04:34:03,392 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:34:03,554 - license_client - INFO - Лицензия сохранена
2026-02-10 04:34:03,557 - license_client - INFO - Лицензия действительна
2026-02-10 04:34:03,564 - license_client - INFO - Лицензия сохранена
2026-02-10 04:35:03,584 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:35:03,721 - license_client - INFO - Лицензия сохранена
2026-02-10 04:35:03,729 - license_client - INFO - Лицензия действительна
2026-02-10 04:35:03,733 - license_client - INFO - Лицензия сохранена
2026-02-10 04:36:03,755 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:36:03,907 - license_client - INFO - Лицензия сохранена
2026-02-10 04:36:03,912 - license_client - INFO - Лицензия действительна
2026-02-10 04:36:03,918 - license_client - INFO - Лицензия сохранена
2026-02-10 04:37:03,928 - license_client - INFO - Проверка лицензии e47f49d7... на HWID CRAFT-B6DD50B6A9C5A349F55F
2026-02-10 04:37:04,102 - license_client - INFO - Лицензия сохранена
